"","X.x","Bed","Year_planted","Species","Site","Sample_Date","Month","Day","Year","Canopy_Height_cm","Width_cm","Width_2_cm","Stem_diameter","Length_1_mm","Length_2_mm","Length_3_mm","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","SampleID_standard","biovolume","Sample_age","mean_stem_elong","mean_leaf_length","mean_width","population","X.y","Latitude","Longitude","Elevation","Date_propagated","Date_planted","Mother_LS","Cutting_length","Cutting_diameter"
"479",479,"MG",2015,"Salix pulchra","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSP8",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",480,"MG",2015,"Salix pulchra","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSP9",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",481,"IR",2015,"Salix richardsonii","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR10",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",482,"IR",2015,"Salix richardsonii","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR11",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",483,"IR",2015,"Salix richardsonii","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR12",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",484,"AC",2015,"Salix richardsonii","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR13",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",485,"AC",2015,"Salix richardsonii","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR14",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",486,"AC",2015,"Salix richardsonii","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR15",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",487,"LB",2015,"Salix richardsonii","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR5",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",488,"IR",2015,"Salix richardsonii","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR6",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",489,"IR",2015,"Salix richardsonii","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR7",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",490,"IR",2015,"Salix richardsonii","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR8",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",491,"IR",2015,"Salix richardsonii","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR9",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",492,"LB",2015,"Salix richardsonii","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15SSR1",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",493,"LB",2015,"Salix richardsonii","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15SSR2",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",494,"LB",2015,"Salix richardsonii","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15SSR3",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",495,"LB",2015,"Salix richardsonii","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15SSR4",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",496,"SW",2015,"Salix richardsonii","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15SSR5",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",497,"SW",2015,"Salix richardsonii","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15SSR6",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",498,"SW",2015,"Salix richardsonii","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15SSR7",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",499,"SW",2015,"Salix richardsonii","Common_garden",NA,8,13,2017,1.8,NA,NA,NA,26,31,20,17,20,NA,"K15SSR8",NA,2,NA,25.6666666666667,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",500,"SW",2015,"Salix richardsonii","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15SSR9",NA,2,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",501,"IMS",2013,"Salix pulchra","Common_garden",NA,8,13,2017,34.5,NA,NA,NA,60,51,55,90,125,155,"KLSPC1",NA,4,123.333333333333,55.3333333333333,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",502,"MG",2013,"Salix pulchra","Common_garden",NA,8,14,2017,23,NA,NA,NA,40,39,36,58,27,21,"KLSPC10",NA,4,35.3333333333333,38.3333333333333,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",503,"AB",2013,"Salix pulchra","Common_garden",NA,8,14,2017,33,NA,NA,NA,64,57,59,220,290,250,"KLSPC13",NA,4,253.333333333333,60,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",504,"IMS",2013,"Salix pulchra","Common_garden",NA,8,13,2017,31,NA,NA,NA,47,56,51,90,75,60,"KLSPC2",NA,4,75,51.3333333333333,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",505,"IMS",2013,"Salix pulchra","Common_garden",NA,8,13,2017,31,NA,NA,NA,47,54,55,110,112,80,"KLSPC3",NA,4,100.666666666667,52,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"506",506,"MG",2013,"Salix pulchra","Common_garden",NA,8,14,2017,14,NA,NA,NA,30,26,21,320,150,120,"KLSPC8",NA,4,196.666666666667,25.6666666666667,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"507",507,"MG",2013,"Salix pulchra","Common_garden",NA,8,14,2017,44,NA,NA,NA,47,41,43,365,155,150,"KLSPC9",NA,4,223.333333333333,43.6666666666667,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"508",508,"IMS",2013,"Salix pulchra","Common_garden",NA,8,13,2017,62.5,NA,NA,NA,60,50,54,175,200,355,"KLSPE1",NA,4,243.333333333333,54.6666666666667,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"509",509,"CF",2013,"Salix pulchra","Common_garden",NA,8,13,2017,34.5,NA,NA,NA,55,35,40,235,190,110,"KLSPE10",NA,4,178.333333333333,43.3333333333333,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"510",510,"MG",2013,"Salix pulchra","Common_garden",NA,8,14,2017,38,NA,NA,NA,49,55,48,100,140,120,"KLSPE11",NA,4,120,50.6666666666667,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"511",511,"MG",2013,"Salix pulchra","Common_garden",NA,8,14,2017,50,NA,NA,NA,55,39,34,170,190,210,"KLSPE12",NA,4,190,42.6666666666667,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"512",512,"MG",2013,"Salix pulchra","Common_garden",NA,8,14,2017,47,NA,NA,NA,83,67,73,290,170,255,"KLSPE14",NA,4,238.333333333333,74.3333333333333,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"513",513,"MG",2013,"Salix pulchra","Common_garden",NA,8,14,2017,20,NA,NA,NA,34,33,37,145,200,90,"KLSPE15",NA,4,145,34.6666666666667,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"514",514,"IMS",2013,"Salix pulchra","Common_garden",NA,8,13,2017,61,NA,NA,NA,51,50,48,222,357,286,"KLSPE2",NA,4,288.333333333333,49.6666666666667,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"515",515,"IMS",2013,"Salix pulchra","Common_garden",NA,8,13,2017,5.1,NA,NA,NA,10,11,11,17,12,12,"KLSPE3",NA,4,13.6666666666667,10.6666666666667,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"516",516,"IMS",2013,"Salix pulchra","Common_garden",NA,8,13,2017,83.5,NA,NA,NA,70,62,65,280,235,170,"KLSPE4",NA,4,228.333333333333,65.6666666666667,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"517",517,"IMS",2013,"Salix pulchra","Common_garden",NA,8,13,2017,31,NA,NA,NA,50,55,37,55,60,85,"KLSPE5",NA,4,66.6666666666667,47.3333333333333,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",518,"CF",2013,"Salix pulchra","Common_garden",NA,8,13,2017,72,NA,NA,NA,55,80,52,410,515,645,"KLSPE6",NA,4,523.333333333333,62.3333333333333,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"519",519,"CF",2013,"Salix pulchra","Common_garden",NA,8,13,2017,87,NA,NA,NA,60,65,59,595,430,495,"KLSPE7",NA,4,506.666666666667,61.3333333333333,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",520,"CF",2013,"Salix pulchra","Common_garden",NA,8,13,2017,73,NA,NA,NA,55,70,47,335,295,520,"KLSPE8",NA,4,383.333333333333,57.3333333333333,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",521,"CF",2013,"Salix pulchra","Common_garden",NA,8,13,2017,49,NA,NA,NA,80,70,65,270,350,270,"KLSPE9",NA,4,296.666666666667,71.6666666666667,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",522,"IR",2013,"Salix richardsonii","Common_garden",NA,8,14,2017,84,NA,NA,NA,47,55,61,420,300,325,"KLSRC10",NA,4,348.333333333333,54.3333333333333,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"523",523,"AC",2013,"Salix richardsonii","Common_garden",NA,8,14,2017,34,NA,NA,NA,32,46,45,260,220,170,"KLSRC11",NA,4,216.666666666667,41,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"524",524,"AC",2013,"Salix richardsonii","Common_garden",NA,8,14,2017,53,NA,NA,NA,54,56,59,330,290,270,"KLSRC13",NA,4,296.666666666667,56.3333333333333,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"525",525,"LB",2013,"Salix richardsonii","Common_garden",NA,8,13,2017,85,NA,NA,NA,67,78,80,280,225,390,"KLSRC2",NA,4,298.333333333333,75,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",526,"IR",2013,"Salix richardsonii","Common_garden",NA,8,14,2017,60,NA,NA,NA,41,40,37,285,280,270,"KLSRC6",NA,4,278.333333333333,39.3333333333333,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",527,"IR",2013,"Salix richardsonii","Common_garden",NA,8,14,2017,82,NA,NA,NA,31,32,30,175,240,220,"KLSRC7",NA,4,211.666666666667,31,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"528",528,"SW",2013,"Salix richardsonii","Common_garden",NA,8,13,2017,102,NA,NA,NA,66,55,55,505,390,375,"KLSRE10",NA,4,423.333333333333,58.6666666666667,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"529",529,"IR",2013,"Salix richardsonii","Common_garden",NA,8,14,2017,68,NA,NA,NA,57,53,58,310,300,315,"KLSRE11",NA,4,308.333333333333,56,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"530",530,"IR",2013,"Salix richardsonii","Common_garden",NA,8,14,2017,64,NA,NA,NA,45,43,41,235,275,335,"KLSRE13",NA,4,281.666666666667,43,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"531",531,"IR",2013,"Salix richardsonii","Common_garden",NA,8,14,2017,58,NA,NA,NA,60,51,50,345,390,395,"KLSRE14",NA,4,376.666666666667,53.6666666666667,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"532",532,"IR",2013,"Salix richardsonii","Common_garden",NA,8,14,2017,87,NA,NA,NA,49,47,52,265,265,205,"KLSRE15",NA,4,245,49.3333333333333,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"533",533,"LB",2013,"Salix richardsonii","Common_garden",NA,8,13,2017,88,NA,NA,NA,71,65,75,430,454,425,"KLSRE4",NA,4,436.333333333333,70.3333333333333,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"534",534,"SW",2013,"Salix richardsonii","Common_garden",NA,8,13,2017,65,NA,NA,NA,50,55,57,425,125,70,"KLSRE6",NA,4,206.666666666667,54,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"535",535,"SW",2013,"Salix richardsonii","Common_garden",NA,8,13,2017,61,NA,NA,NA,45,51,40,400,300,280,"KLSRE7",NA,4,326.666666666667,45.3333333333333,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"536",536,"SW",2013,"Salix richardsonii","Common_garden",NA,8,13,2017,70.5,NA,NA,NA,59,57,54,310,295,185,"KLSRE9",NA,4,263.333333333333,56.6666666666667,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"537",537,"JA",2016,"Salix arctica","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA1",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"538",538,"SAB",2016,"Salix arctica","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA10",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"539",539,"SAB",2016,"Salix arctica","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA11",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"540",540,"SAB",2016,"Salix arctica","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA12",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"541",541,"SAB",2016,"Salix arctica","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA13",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"542",542,"SAB",2016,"Salix arctica","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA14",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"543",543,"SAB",2016,"Salix arctica","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA15",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"544",544,"SAB",2016,"Salix arctica","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA16",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"545",545,"SAB",2016,"Salix arctica","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA17",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"546",546,"SAB",2016,"Salix arctica","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA18",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"547",547,"SAB",2016,"Salix arctica","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA19",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",548,"JA",2016,"Salix arctica","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA2",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",549,"SAB",2016,"Salix arctica","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA20",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",550,"JA",2016,"Salix arctica","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA3",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",551,"JA",2016,"Salix arctica","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA4",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",552,"JA",2016,"Salix arctica","Common_garden",NA,8,13,2017,1.7,NA,NA,NA,12,11,8,5,6,3,"KP16SA5",NA,1,4.66666666666667,10.3333333333333,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",553,"SAB",2016,"Salix arctica","Common_garden",NA,8,14,2017,2.9,NA,NA,NA,18,10,10,7,4,NA,"KP16SA6",NA,1,NA,12.6666666666667,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",554,"SAB",2016,"Salix arctica","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA7",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",555,"SAB",2016,"Salix arctica","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA8",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",556,"SAB",2016,"Salix arctica","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SA9",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",557,"CF",2016,"Salix pulchra","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP1",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",558,"SL",2016,"Salix pulchra","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP10",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",559,"SL",2016,"Salix pulchra","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP11",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",560,"SL",2016,"Salix pulchra","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP12",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",561,"SL",2016,"Salix pulchra","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP13",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",562,"SL",2016,"Salix pulchra","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP14",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",563,"SL",2016,"Salix pulchra","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP15",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",564,"JG",2016,"Salix pulchra","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP16",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",565,"JG",2016,"Salix pulchra","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP17",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",566,"JG",2016,"Salix pulchra","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP18",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",567,"JG",2016,"Salix pulchra","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP19",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",568,"CF",2016,"Salix pulchra","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP2",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",569,"JG",2016,"Salix pulchra","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP20",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",570,"SL",2016,"Salix pulchra","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP21",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",571,"SL",2016,"Salix pulchra","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP22",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",572,"SL",2016,"Salix pulchra","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP23",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",573,"SL",2016,"Salix pulchra","Common_garden",NA,8,13,2017,11.5,NA,NA,NA,46,43,43,55,45,31,"KP16SP24",NA,1,43.6666666666667,44,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",574,"SL",2016,"Salix pulchra","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP25",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",575,"IMS",2016,"Salix pulchra","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP26",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",576,"IMS",2016,"Salix pulchra","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP27",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",577,"IMS",2016,"Salix pulchra","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP28",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",578,"IMS",2016,"Salix pulchra","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP29",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",579,"CF",2016,"Salix pulchra","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP3",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",580,"IMS",2016,"Salix pulchra","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP30",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",581,"AB",2016,"Salix pulchra","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP31",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",582,"AB",2016,"Salix pulchra","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP32",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",583,"AB",2016,"Salix pulchra","Common_garden",NA,8,14,2017,23.5,NA,NA,NA,44,48,32,52,39,43,"KP16SP33",NA,1,44.6666666666667,41.3333333333333,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",584,"AB",2016,"Salix pulchra","Common_garden",NA,8,14,2017,17,NA,NA,NA,46,60,61,150,27,26,"KP16SP34",NA,1,67.6666666666667,55.6666666666667,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",585,"AB",2016,"Salix pulchra","Common_garden",NA,8,14,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP35",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",586,"JG",2016,"Salix pulchra","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP36",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",587,"JG",2016,"Salix pulchra","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP37",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",588,"JG",2016,"Salix pulchra","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP38",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",589,"JG",2016,"Salix pulchra","Common_garden",NA,8,13,2017,2.9,NA,NA,NA,10,10,11,31,NA,NA,"KP16SP39",NA,1,NA,10.3333333333333,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"590",590,"CF",2016,"Salix pulchra","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP4",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
"591",591,"JG",2016,"Salix pulchra","Common_garden",NA,8,13,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16SP40",NA,1,NA,NA,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA
