Date & time,TMS3 number,Soil temperature -6 cm,Surface temperature,Air temperature +12 cm,period in 640 μs,error by probe,temperature correction,Volumetric soil moisture without temp correction,Vol. moisture
2022.02.11 11:15,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 11:30,0,#VALUE!,#VALUE!,-21875,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 11:45,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 12:00,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 12:15,0,#VALUE!,#VALUE!,-21875,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 12:30,0,#VALUE!,#VALUE!,-21875,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 12:45,0,#VALUE!,#VALUE!,-21875,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 13:00,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 13:15,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 13:30,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 13:45,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 14:00,0,#VALUE!,#VALUE!,-21875,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 14:15,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 14:30,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 14:45,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 15:00,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 15:15,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 15:30,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 15:45,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 16:00,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 16:15,0,#VALUE!,#VALUE!,-21875,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 16:30,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 16:45,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 17:00,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 17:15,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 17:30,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 17:45,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 18:00,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 18:15,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 18:30,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 18:45,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 19:00,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 19:15,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 19:30,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 19:45,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 20:00,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 20:15,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 20:30,0,#VALUE!,#VALUE!,-21875,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 20:45,0,#VALUE!,#VALUE!,-21875,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 21:00,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 21:15,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 21:30,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 21:45,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 22:00,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 22:15,0,#VALUE!,#VALUE!,-21875,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 22:30,0,#VALUE!,#VALUE!,-21875,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 22:45,0,#VALUE!,#VALUE!,-2125,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 23:00,0,#VALUE!,#VALUE!,-21875,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 23:15,0,#VALUE!,#VALUE!,-21875,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 23:30,0,#VALUE!,#VALUE!,-21875,1188,202,#VALUE!,0.063,#VALUE!
2022.02.11 23:45,0,#VALUE!,#VALUE!,-21875,1188,202,#VALUE!,0.063,#VALUE!
2022.02.12 00:00,0,#VALUE!,#VALUE!,-21875,1188,202,#VALUE!,0.063,#VALUE!
2022.02.12 00:15,0,#VALUE!,#VALUE!,-21875,1188,202,#VALUE!,0.063,#VALUE!
2022.02.12 00:30,0,#VALUE!,#VALUE!,-21875,1188,202,#VALUE!,0.063,#VALUE!
2022.02.12 00:45,0,#VALUE!,#VALUE!,-21875,1188,202,#VALUE!,0.063,#VALUE!
2022.02.12 01:00,0,#VALUE!,#VALUE!,-21875,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 01:15,0,#VALUE!,#VALUE!,-21875,1188,202,#VALUE!,0.063,#VALUE!
2022.02.12 01:30,0,#VALUE!,#VALUE!,-21875,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 01:45,0,#VALUE!,#VALUE!,-21875,1188,202,#VALUE!,0.063,#VALUE!
2022.02.12 02:00,0,#VALUE!,#VALUE!,-21875,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 02:15,0,#VALUE!,#VALUE!,-21875,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 02:30,0,#VALUE!,#VALUE!,-21875,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 02:45,0,#VALUE!,#VALUE!,-21875,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 03:00,0,#VALUE!,#VALUE!,-21875,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 03:15,0,#VALUE!,#VALUE!,-21875,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 03:30,0,#VALUE!,#VALUE!,-21875,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 03:45,0,#VALUE!,#VALUE!,-21875,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 04:00,0,#VALUE!,#VALUE!,-21875,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 04:15,0,#VALUE!,#VALUE!,-21875,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 04:30,0,#VALUE!,#VALUE!,-21875,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 04:45,0,#VALUE!,#VALUE!,-21875,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 05:00,0,#VALUE!,#VALUE!,-21875,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 05:15,0,#VALUE!,#VALUE!,-21875,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 05:30,0,#VALUE!,#VALUE!,-21875,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 05:45,0,#VALUE!,#VALUE!,-21875,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 06:00,0,#VALUE!,#VALUE!,-21875,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 06:15,0,#VALUE!,#VALUE!,-21875,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 06:30,0,#VALUE!,#VALUE!,-21875,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 06:45,0,#VALUE!,#VALUE!,-21875,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 07:00,0,#VALUE!,#VALUE!,-21875,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 07:15,0,#VALUE!,#VALUE!,-21875,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 07:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 07:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 08:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 08:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 08:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 08:45,0,#VALUE!,#VALUE!,-21875,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 09:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 09:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 09:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 09:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 10:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 10:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 10:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 10:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 11:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 11:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 11:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 11:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 12:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 12:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 12:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 12:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 13:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 13:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 13:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 13:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 14:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 14:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 14:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 14:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 15:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 15:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 15:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 15:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 16:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 16:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 16:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 16:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 17:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 17:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 17:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 17:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 18:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 18:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 18:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 18:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 19:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 19:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 19:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 19:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 20:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 20:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 20:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 20:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 21:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 21:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 21:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 21:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 22:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 22:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 22:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 22:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 23:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 23:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 23:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.12 23:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 00:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 00:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 00:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 00:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 01:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 01:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 01:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 01:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 02:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 02:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 02:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 02:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 03:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 03:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 03:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 03:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 04:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 04:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 04:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 04:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 05:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 05:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 05:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 05:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 06:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 06:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 06:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 06:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 07:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 07:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 07:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 07:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 08:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 08:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 08:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 08:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 09:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 09:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 09:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 09:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 10:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 10:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 10:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 10:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 11:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 11:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 11:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 11:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 12:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 12:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 12:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 12:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 13:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 13:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 13:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 13:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 14:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 14:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 14:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 14:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 15:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 15:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 15:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 15:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 16:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 16:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 16:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 16:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 17:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 17:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 17:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 17:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 18:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 18:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 18:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 18:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 19:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 19:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 19:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 19:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 20:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 20:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 20:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 20:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 21:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 21:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 21:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 21:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 22:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 22:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 22:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 22:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 23:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 23:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 23:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.13 23:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.14 00:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.14 00:15,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.14 00:30,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.14 00:45,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
2022.02.14 01:00,0,#VALUE!,#VALUE!,#VALUE!,1189,202,#VALUE!,0.063,#VALUE!
